mysql root@(none):covid_data> Select `County_ID`, `College_ID`, `Name`  From `College`;
+-----------+------------+-------------------------------------------------------------------------------+
| County_ID | College_ID | Name                                                                          |
| 42077     | 42035      | DeSales University                                                            |
| 42017     | 42036      | Delaware Valley University                                                    |
| 42041     | 42037      | Dickinson College                                                             |
| 42101     | 42038      | Drexel University                                                             |
| 42003     | 42039      | Duquesne University                                                           |
| 42089     | 42040      | East Stroudsburg University                                                   |
| 42045     | 42041      | Eastern University                                                            |
| 42049     | 42042      | Edinboro University                                                           |
| 42071     | 42043      | Elizabethtown College                                                         |
| 42071     | 42044      | Franklin and Marshall College                                                 |
| 42049     | 42045      | Gannon University                                                             |
| 42007     | 42046      | Geneva College                                                                |
| 42001     | 42047      | Gettysburg College                                                            |
| 42085     | 42048      | Grove City College                                                            |
| 42091     | 42049      | Gwynedd Mercy University                                                      |
| 42045     | 42050      | Haverford College                                                             |
| 42101     | 42051      | Holy Family University                                                        |
| 42029     | 42052      | Immaculata University                                                         |
| 42063     | 42053      | Indiana University of Pennsylvania                                            |
| 42061     | 42054      | Juniata College                                                               |
| 42069     | 42055      | Keystone College                                                              |
| 42079     | 42056      | King's College                                                                |
| 42011     | 42057      | Kutztown University                                                           |
| 42003     | 42058      | La Roche University                                                           |
| 42101     | 42059      | La Salle University                                                           |
| 42095     | 42060      | Lafayette College                                                             |
| 42071     | 42061      | Lancaster Bible College                                                       |
| 42075     | 42062      | Lebanon Valley College                                                        |
| 42095     | 42063      | Lehigh University                                                             |
| 42029     | 42064      | Lincoln University                                                            |
| 42035     | 42065      | Lock Haven University                                                         |
| 42081     | 42066      | Lycoming College                                                              |
| 42117     | 42067      | Mansfield University of Pennsylvania                                          |
| 42069     | 42068      | Marywood University                                                           |
| 42049     | 42069      | Mercyhurst University                                                         |
| 42041     | 42070      | Messiah University                                                            |
| 42071     | 42071      | Millersville University of Pennsylvania                                       |
| 42079     | 42072      | Misericordia University                                                       |
| 42095     | 42073      | Moravian College                                                              |
| 42021     | 42074      | Mount Aloysius College                                                        |
| 42077     | 42075      | Muhlenberg College                                                            |
| 42045     | 42076      | Neumann University                                                            |
| 42027     | 42077      | Penn State University                                                         |
| 42091     | 42078      | Penn State University Abington                                                |
| 42013     | 42079      | Penn State University Altoona                                                 |
| 42007     | 42080      | Penn State University Beaver                                                  |
| 42049     | 42081      | Penn State University Behrend                                                 |
| 42011     | 42082      | Penn State University Berks                                                   |
| 42045     | 42083      | Penn State University Brandywine                                              |
| 42043     | 42084      | Penn State University College of Medicine                                     |
| 42041     | 42085      | Penn State University Dickinson Law                                           |
| 42033     | 42086      | Penn State University DuBois                                                  |
| 42051     | 42087      | Penn State University Fayette                                                 |
| 42029     | 42088      | Penn State University Great Valley                                            |
| 42003     | 42089      | Penn State University Greater Allegheny                                       |
| 42043     | 42090      | Penn State University Harrisburg                                              |
| 42079     | 42091      | Penn State University Hazleton                                                |
| 42077     | 42092      | Penn State University Lehigh Valley                                           |
| 42055     | 42093      | Penn State University Mont Alto                                               |
| 42129     | 42094      | Penn State University New Kensington                                          |
| 42107     | 42095      | Penn State University Schuylkill                                              |
| 42069     | 42096      | Penn State University Scranton                                                |
| 42085     | 42097      | Penn State University Shenango                                                |
| 42079     | 42098      | Penn State University Wilkes-Barre                                            |
| 42133     | 42099      | Penn State University York                                                    |
| 42081     | 42100      | Pennsylvania College of Technology                                            |
| 42003     | 42101      | Point Park University                                                         |
| 42003     | 42102      | Robert Morris University                                                      |
| 42091     | 42103      | Rosemont College                                                              |
| 42021     | 42104      | Saint Francis University                                                      |
| 42101     | 42105      | Saint Joseph's University                                                     |
| 42129     | 42106      | Saint Vincent College                                                         |
| 42129     | 42107      | Seton Hill University                                                         |
| 42055     | 42108      | Shippensburg University of Pennsylvania                                       |
| 42019     | 42109      | Slippery Rock University of Pennsylvania                                      |
| 42109     | 42110      | Susquehanna University                                                        |
| 42045     | 42111      | Swarthmore College                                                            |
| 42101     | 42112      | Temple University                                                             |
| 42085     | 42113      | Thiel College                                                                 |
| 42101     | 42114      | Thomas Jefferson University                                                   |
| 42101     | 42115      | University of Pennsylvania                                                    |
| 42003     | 42116      | University of Pittsburgh                                                      |
| 42021     | 42117      | University of Pittsburgh Johnstown                                            |
| 42083     | 42118      | University of Pittsburgh at Bradford                                          |
| 42129     | 42119      | University of Pittsburgh at Greensburg                                        |
| 42069     | 42120      | University of Scranton                                                        |
| 42029     | 42121      | University of Valley Forge                                                    |
| 42101     | 42122      | University of the Sciences                                                    |
| 42091     | 42123      | Ursinus College                                                               |
| 42045     | 42124      | Villanova University                                                          |
| 42125     | 42125      | Washington & Jefferson College                                                |
| 42059     | 42126      | Waynesburg University                                                         |
| 42029     | 42127      | West Chester University                                                       |
| 42073     | 42128      | Westminster College                                                           |
| 42045     | 42129      | Widener University                                                            |
| 42079     | 42130      | Wilkes University                                                             |
| 42055     | 42131      | Wilson College                                                                |
| 42133     | 42132      | York College of Pennsylvania                                                  |
| 44007     | 42133      | Brown University                                                              |
| 44007     | 42134      | Bryant University                                                             |
| 44007     | 42135      | Johnson & Wales University                                                    |
| 44007     | 42136      | Providence College                                                            |
| 44007     | 42137      | Rhode Island College                                                          |
| 44007     | 42138      | Rhode Island School of Design                                                 |
| 44001     | 42139      | Roger Williams University                                                     |
| 44005     | 42140      | Salve Regina University                                                       |
| 44009     | 42141      | University of Rhode Island                                                    |
| 45007     | 42142      | Anderson University                                                           |
| 45079     | 42143      | Benedict College                                                              |
| 45045     | 42144      | Bob Jones University                                                          |
| 45019     | 42145      | Charleston Southern University                                                |
| 45075     | 42146      | Claflin University                                                            |
| 45077     | 42147      | Clemson University                                                            |
| 45051     | 42148      | Coastal Carolina University                                                   |
| 45031     | 42149      | Coker University                                                              |
| 45019     | 42150      | College of Charleston                                                         |
| 45083     | 42151      | Converse College                                                              |
| 45001     | 42152      | Erskine College                                                               |
| 45041     | 42153      | Francis Marion University                                                     |
| 45045     | 42154      | Furman University                                                             |
| 45045     | 42155      | Greenville Technical College                                                  |
| 45047     | 42156      | Lander University                                                             |
| 45021     | 42157      | Limestone College                                                             |
| 45019     | 42158      | Medical University of South Carolina                                          |
| 45071     | 42159      | Newberry College                                                              |
| 45045     | 42160      | North Greenville University                                                   |
| 45059     | 42161      | Presbyterian College                                                          |
| 45075     | 42162      | South Carolina State University                                               |
| 45077     | 42163      | Southern Wesleyan University                                                  |
| 45019     | 42164      | The Citadel                                                                   |
| 45007     | 42165      | Tri-County Technical College                                                  |
| 45079     | 42166      | University of South Carolina                                                  |
| 45003     | 42167      | University of South Carolina Aiken                                            |
| 45013     | 42168      | University of South Carolina Beaufort                                         |
| 45083     | 42169      | University of South Carolina Upstate                                          |
| 45091     | 42170      | Winthrop University                                                           |
| 45083     | 42171      | Wofford College                                                               |
| 46099     | 42172      | Augustana University                                                          |
| 46081     | 42173      | Black Hills State University                                                  |
| 46079     | 42174      | Dakota State University                                                       |
| 46135     | 42175      | Mount Marty College                                                           |
| 46013     | 42176      | Northern State University                                                     |
| 46102     | 42177      | Oglala Lakota College                                                         |
| 46121     | 42178      | Sinte Gleska University                                                       |
| 46103     | 42179      | South Dakota School of Mines and Technology                                   |
| 46011     | 42180      | South Dakota State University                                                 |
| 46099     | 42181      | University of Sioux Falls                                                     |
| 46027     | 42182      | University of South Dakota                                                    |
| 47125     | 42183      | Austin Peay State University                                                  |
| 47037     | 42184      | Belmont University                                                            |
| 47017     | 42185      | Bethel University                                                             |
| 47089     | 42186      | Carson-Newman University                                                      |
| 47065     | 42187      | Chattanooga State Community College                                           |
| 47157     | 42188      | Christian Brothers University                                                 |
| 47011     | 42189      | Cleveland State Community College                                             |
| 47119     | 42190      | Columbia State Community College                                              |
| 47189     | 42191      | Cumberland University                                                         |
| 47045     | 42192      | Dyersburg State Community College                                             |
| 47179     | 42193      | East Tennessee State University                                               |
| 47113     | 42194      | Jackson State Community College                                               |
| 47163     | 42195      | King University                                                               |
| 47113     | 42196      | Lane College                                                                  |
| 47157     | 42197      | LeMoyne-Owen College                                                          |
| 47011     | 42198      | Lee University                                                                |
| 47025     | 42199      | Lincoln Memorial University                                                   |
| 47037     | 42200      | Lipscomb University                                                           |
| 47009     | 42201      | Maryville College                                                             |
| 47149     | 42202      | Middle Tennessee State University                                             |
| 47019     | 42203      | Milligan University                                                           |
| 47127     | 42204      | Motlow State Community College                                                |
| 47037     | 42205      | Nashville State Community College                                             |
| 47163     | 42206      | Northeast State Community College                                             |
| 47093     | 42207      | Pellissippi State Community College                                           |
| 47157     | 42208      | Rhodes College                                                                |
| 47145     | 42209      | Roane State Community College                                                 |
| 47065     | 42210      | Southern Adventist University                                                 |
| 47157     | 42211      | Southwest Tennessee Community College                                         |
| 47107     | 42212      | Tennessee College of Applied Technology-Athens                                |
| 47167     | 42213      | Tennessee College of Applied Technology-Covington                             |
| 47035     | 42214      | Tennessee College of Applied Technology-Crossville                            |
| 47071     | 42215      | Tennessee College of Applied Technology-Crump                                 |
| 47043     | 42216      | Tennessee College of Applied Technology-Dickson                               |
| 47019     | 42217      | Tennessee College of Applied Technology-Elizabethton                          |
| 47145     | 42218      | Tennessee College of Applied Technology-Harriman                              |
| 47169     | 42219      | Tennessee College of Applied Technology-Hartsville                            |
| 47101     | 42220      | Tennessee College of Applied Technology-Hohenwald                             |
| 47013     | 42221      | Tennessee College of Applied Technology-Jacksboro                             |
| 47113     | 42222      | Tennessee College of Applied Technology-Jackson                               |
| 47093     | 42223      | Tennessee College of Applied Technology-Knoxville                             |
| 47133     | 42224      | Tennessee College of Applied Technology-Livingston                            |
| 47183     | 42225      | Tennessee College of Applied Technology-McKenzie                              |
| 47177     | 42226      | Tennessee College of Applied Technology-McMinnville                           |
| 47157     | 42227      | Tennessee College of Applied Technology-Memphis                               |
| 47063     | 42228      | Tennessee College of Applied Technology-Morristown                            |
| 47149     | 42229      | Tennessee College of Applied Technology-Murfreesboro                          |
| 47037     | 42230      | Tennessee College of Applied Technology-Nashville                             |
| 47045     | 42231      | Tennessee College of Applied Technology-Newbern                               |
| 47151     | 42232      | Tennessee College of Applied Technology-Oneida/Huntsville                     |
| 47079     | 42233      | Tennessee College of Applied Technology-Paris                                 |
| 47055     | 42234      | Tennessee College of Applied Technology-Pulaski                               |
| 47097     | 42235      | Tennessee College of Applied Technology-Ripley                                |
| 47003     | 42236      | Tennessee College of Applied Technology-Shelbyville                           |
| 47069     | 42237      | Tennessee College of Applied Technology-Whiteville                            |
| 47037     | 42238      | Tennessee State University                                                    |
| 47141     | 42239      | Tennessee Technological University                                            |
| 47051     | 42240      | The University of the South                                                   |
| 47037     | 42241      | Trevecca Nazarene University                                                  |
| 47059     | 42242      | Tusculum University                                                           |
| 47113     | 42243      | Union University                                                              |
| 47157     | 42244      | University of Memphis                                                         |
| 47157     | 42245      | University of Tennessee Health Science Center                                 |
| 47065     | 42246      | University of Tennessee at Chattanooga                                        |
| 47183     | 42247      | University of Tennessee at Martin                                             |
| 47093     | 42248      | University of Tennessee, Knoxville                                            |
| 47037     | 42249      | Vanderbilt University                                                         |
| 47165     | 42250      | Volunteer State Community College                                             |
| 47063     | 42251      | Walters State Community College                                               |
| 48441     | 42252      | Abilene Christian University                                                  |
| 48451     | 42253      | Angelo State University                                                       |
| 48181     | 42254      | Austin College                                                                |
| 48453     | 42255      | Austin Community College District                                             |
| 48309     | 42256      | Baylor University                                                             |
| 48477     | 42257      | Blinn College                                                                 |
| 48039     | 42258      | Brazosport College                                                            |
| 48085     | 42259      | Collin College McKinney                                                       |
| 48453     | 42260      | Concordia University Texas                                                    |
| 48113     | 42261      | Dallas Baptist University                                                     |
| 48203     | 42262      | East Texas Baptist University                                                 |
| 48167     | 42263      | Galveston College                                                             |
| 48181     | 42264      | Grayson College                                                               |
| 48441     | 42265      | Hardin-Simmons University                                                     |
| 48217     | 42266      | Hill College                                                                  |
| 48201     | 42267      | Houston Baptist University                                                    |
| 48049     | 42268      | Howard Payne University                                                       |
| 48245     | 42269      | Lamar University                                                              |
| 48479     | 42270      | Laredo College                                                                |
| 48183     | 42271      | LeTourneau University                                                         |
| 48303     | 42272      | Lubbock Christian University                                                  |
| 48309     | 42273      | McLennan Community College                                                    |
| 48441     | 42274      | McMurry University                                                            |
| 48329     | 42275      | Midland College                                                               |
| 48485     | 42276      | Midwestern State University                                                   |
| 48135     | 42277      | Odessa College                                                                |
| 48473     | 42278      | Prairie View A&M University                                                   |
| 48201     | 42279      | Rice University                                                               |
| 48453     | 42280      | Saint Edward's University                                                     |
| 48471     | 42281      | Sam Houston State University                                                  |
| 48265     | 42282      | Schreiner University                                                          |
| 48219     | 42283      | South Plains College                                                          |
| 48215     | 42284      | South Texas College                                                           |
| 48113     | 42285      | Southern Methodist University                                                 |
| 48491     | 42286      | Southwestern University                                                       |
| 48029     | 42287      | St. Mary's University                                                         |
| 48347     | 42288      | Stephen F. Austin State University                                            |
| 48043     | 42289      | Sul Ross State University                                                     |
| 48143     | 42290      | Tarleton State University                                                     |
| 48037     | 42291      | Texarkana College                                                             |
| 48479     | 42292      | Texas A&M International University                                            |
| 48041     | 42293      | Texas A&M University                                                          |
| 48027     | 42294      | Texas A&M University-Central Texas                                            |
| 48231     | 42295      | Texas A&M University-Commerce                                                 |
| 48355     | 42296      | Texas A&M University-Corpus Christi                                           |
| 48273     | 42297      | Texas A&M University-Kingsville                                               |
| 48029     | 42298      | Texas A&M University-San Antonio                                              |
| 48037     | 42299      | Texas A&M University-Texarkana                                                |
| 48439     | 42300      | Texas Christian University                                                    |
| 48423     | 42301      | Texas College                                                                 |
| 48187     | 42302      | Texas Lutheran University                                                     |
| 48201     | 42303      | Texas Southern University                                                     |
| 48209     | 42304      | Texas State University                                                        |
| 48303     | 42305      | Texas Tech University                                                         |
| 48303     | 42306      | Texas Tech University Health Sciences Center                                  |
| 48141     | 42307      | Texas Tech University Health Sciences Center El Paso                          |
| 48439     | 42308      | Texas Wesleyan University                                                     |
| 48121     | 42309      | Texas Woman’s University                                                      |
| 48029     | 42310      | Trinity University                                                            |
| 48423     | 42311      | Tyler Junior College                                                          |
| 48113     | 42312      | University of Dallas                                                          |
| 48201     | 42313      | University of Houston                                                         |
| 48201     | 42314      | University of Houston-Clear Lake                                              |
| 48201     | 42315      | University of Houston-Downtown                                                |
| 48469     | 42316      | University of Houston-Victoria                                                |
| 48027     | 42317      | University of Mary Hardin at Baylor                                           |
| 48121     | 42318      | University of North Texas                                                     |
| 48439     | 42319      | University of North Texas Health Science Center                               |
| 48113     | 42320      | University of North Texas at Dallas                                           |
| 48201     | 42321      | University of St. Thomas                                                      |
| 48201     | 42322      | University of Texas Health Science Center at Houston                          |
| 48029     | 42323      | University of Texas Health Science Center at San Antonio                      |
| 48423     | 42324      | University of Texas Health Science Center at Tyler                            |
| 48201     | 42325      | University of Texas MD Anderson Cancer Center                                 |
| 48167     | 42326      | University of Texas Medical Branch at Galveston                               |
| 48135     | 42327      | University of Texas Permian Basin                                             |
| 48215     | 42328      | University of Texas Rio Grande Valley                                         |
| 48113     | 42329      | University of Texas Southwestern Medical Center                               |
| 48439     | 42330      | University of Texas at Arlington                                              |
| 48453     | 42331      | University of Texas at Austin                                                 |
| 48113     | 42332      | University of Texas at Dallas                                                 |
| 48141     | 42333      | University of Texas at El Paso                                                |
| 48029     | 42334      | University of Texas at San Antonio                                            |
| 48423     | 42335      | University of Texas at Tyler                                                  |
| 48029     | 42336      | University of the Incarnate Word                                              |
| 48189     | 42337      | Wayland Baptist University                                                    |
| 48381     | 42338      | West Texas A&M University                                                     |
| 49049     | 42339      | Brigham Young University                                                      |
| 49053     | 42340      | Dixie State University                                                        |
| 49035     | 42341      | Salt Lake Community College                                                   |
| 49039     | 42342      | Snow College                                                                  |
| 49021     | 42343      | Southern Utah University                                                      |
| 49035     | 42344      | University of Utah                                                            |
| 49005     | 42345      | Utah State University                                                         |
| 49049     | 42346      | Utah Valley University                                                        |
| 49057     | 42347      | Weber State University                                                        |
| 49035     | 42348      | Westminster College                                                           |
| 50003     | 42349      | Bennington College                                                            |
| 50021     | 42350      | Castleton University                                                          |
| 50007     | 42351      | Champlain College                                                             |
| 50023     | 42352      | Community College of Vermont                                                  |
| 50023     | 42353      | Goddard College                                                               |
| 50025     | 42354      | Landmark College                                                              |
| 50001     | 42355      | Middlebury College                                                            |
| 50015     | 42356      | Northern Vermont University-Johnson                                           |
| 50005     | 42357      | Northern Vermont University-Lyndon                                            |
| 50023     | 42358      | Norwich University                                                            |
| 50007     | 42359      | Saint Michael's College                                                       |
| 50019     | 42360      | Sterling College                                                              |
| 50007     | 42361      | University of Vermont                                                         |
| 50023     | 42362      | Vermont College of Fine Arts                                                  |
| 50027     | 42363      | Vermont Law School                                                            |
| 50017     | 42364      | Vermont Technical College                                                     |
| 51185     | 42365      | Bluefield College                                                             |
| 51165     | 42366      | Bridgewater College                                                           |
| 51037     | 42367      | Eastern Mennonite University                                                  |
| 51191     | 42368      | Emory & Henry College                                                         |
| 51067     | 42369      | Ferrum College                                                                |
| 51059     | 42370      | George Mason University                                                       |
| 51147     | 42371      | Hampden-Sydney College                                                        |
| 51161     | 42372      | Hollins University                                                            |
| 51165     | 42373      | James Madison University                                                      |
| 51031     | 42374      | Liberty University                                                            |
| 51147     | 42375      | Longwood University                                                           |
| 51013     | 42376      | Marymount University                                                          |
| 51031     | 42377      | Randolph College                                                              |
| 51085     | 42378      | Randolph-Macon College                                                        |
| 51161     | 42379      | Roanoke College                                                               |
| 51069     | 42380      | Shenandoah University                                                         |
| 51009     | 42381      | Sweet Briar College                                                           |
| 51087     | 42382      | University of Richmond                                                        |
| 51195     | 42383      | University of Virginia's College at Wise                                      |
| 51159     | 42384      | Virginia Commonwealth University                                              |
| 51191     | 42385      | Virginia Highlands Community College                                          |
| 51121     | 42386      | Virginia Tech                                                                 |
| 51159     | 42387      | Virginia Union University                                                     |
| 51163     | 42388      | Washington and Lee University                                                 |
| 51830     | 42389      | William & Mary                                                                |
| 53033     | 42390      | Bellevue College                                                              |
| 53073     | 42391      | Bellingham Technical College                                                  |
| 53061     | 42392      | Cascadia College                                                              |
| 53037     | 42393      | Central Washington University                                                 |
| 53041     | 42394      | Centralia College                                                             |
| 53011     | 42395      | Clark College                                                                 |
| 53053     | 42396      | Clover Park Technical College                                                 |
| 53021     | 42397      | Columbia Basin College                                                        |
| 53063     | 42398      | Eastern Washington University                                                 |
| 53061     | 42399      | Edmonds College                                                               |
| 53061     | 42400      | Everett Community College                                                     |
| 53067     | 42401      | Evergreen State College                                                       |
| 53063     | 42402      | Gonzaga University                                                            |
| 53027     | 42403      | Grays Harbor College                                                          |
| 53033     | 42404      | Green River College                                                           |
| 53033     | 42405      | Highline College                                                              |
| 53033     | 42406      | Lake Washington Institute of Technology                                       |
| 53015     | 42407      | Lower Columbia College                                                        |
| 53033     | 42408      | North Seattle College                                                         |
| 53073     | 42409      | Northwest Indian College                                                      |
| 53035     | 42410      | Olympic College                                                               |
| 53053     | 42411      | Pacific Lutheran University                                                   |
| 53009     | 42412      | Peninsula College                                                             |
| 53053     | 42413      | Pierce College Fort Steilacoom                                                |
| 53033     | 42414      | Renton Technical College                                                      |
| 53067     | 42415      | Saint Martin's University                                                     |
| 53033     | 42416      | Seattle Central College                                                       |
| 53033     | 42417      | Seattle Pacific University                                                    |
| 53033     | 42418      | Seattle University                                                            |
| 53057     | 42419      | Skagit Valley College                                                         |
| 53033     | 42420      | South Seattle College                                                         |
| 53063     | 42421      | Spokane Community College                                                     |
| 53063     | 42422      | Spokane Falls Community College                                               |
| 53053     | 42423      | Tacoma Community College                                                      |
| 53053     | 42424      | University of Puget Sound                                                     |
| 53033     | 42425      | University of Washington                                                      |
| 53033     | 42426      | University of Washington Bothell                                              |
| 53053     | 42427      | University of Washington Tacoma                                               |
| 53071     | 42428      | Walla Walla Community College                                                 |
| 53075     | 42429      | Washington State University                                                   |
| 53007     | 42430      | Wenatchee Valley College                                                      |
| 53073     | 42431      | Western Washington University                                                 |
| 53073     | 42432      | Whatcom Community College                                                     |
| 53071     | 42433      | Whitman College                                                               |
| 53063     | 42434      | Whitworth University                                                          |
| 53077     | 42435      | Yakima Valley College                                                         |
| 54001     | 42436      | Alderson Broaddus University                                                  |
| 54009     | 42437      | Bethany College (W.Va.)                                                       |
| 54055     | 42438      | Bluefield State College                                                       |
| 54055     | 42439      | Concord University                                                            |
| 54083     | 42440      | Davis & Elkins College                                                        |
| 54049     | 42441      | Fairmont State University                                                     |
| 54021     | 42442      | Glenville State College                                                       |
| 54011     | 42443      | Marshall University                                                           |
| 54107     | 42444      | Ohio Valley University                                                        |
| 54057     | 42445      | Potomac State College of West Virginia University                             |
| 54033     | 42446      | Salem University                                                              |
| 54037     | 42447      | Shepherd University                                                           |
| 54039     | 42448      | University of Charleston                                                      |
| 54069     | 42449      | West Liberty University                                                       |
| 54025     | 42450      | West Virginia School of Osteopathic Medicine                                  |
| 54039     | 42451      | West Virginia State University                                                |
| 54061     | 42452      | West Virginia University                                                      |
| 54019     | 42453      | West Virginia University Institute of Technology                              |
| 54107     | 42454      | West Virginia University at Parkersburg                                       |
| 54097     | 42455      | West Virginia Wesleyan College                                                |
